time_s,state,frame_valid,cn0_valid,cn0_method,cn0_db_hz,pli,fll_locked,dll_locked,doppler_hz,truth_doppler_hz,doppler_error_hz,tracked_code_phase_chips,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
594.00000000,Deep,1,0,NWPR,-4.74079142,0.15654383,1,1,4451.10418370,4511.72549150,-60.62130781,3694.48126654,3707.90147756,-13.42021102,10.00000000
595.00000000,Deep,1,0,NWPR,-4.74079142,0.14129303,1,1,4450.99412855,4511.77059048,-60.77646192,3700.31777619,3713.81464664,-13.49687045,10.00000000
596.00000000,Deep,1,0,NWPR,-4.74079142,0.31128703,1,1,4450.92038060,4511.81604415,-60.89566355,3706.15273071,3719.72787507,-13.57514435,10.00000000
597.00000000,Deep,1,0,NWPR,-4.74079142,0.29633933,1,1,4450.96883890,4511.86178277,-60.89294387,3711.99020742,3725.64116326,-13.65095584,10.00000000
598.00000000,Deep,1,0,NWPR,-4.74079142,0.09128335,1,1,4450.82630811,4511.90773577,-61.08142766,3717.82938456,3731.55451155,-13.72512699,10.00000000
599.00000000,Deep,1,0,NWPR,-4.74079142,0.13623764,1,1,4450.92390706,4511.95383202,-61.02992496,3723.66449980,3737.46792017,-13.80342036,10.00000000
600.00000000,Deep,1,0,NWPR,-4.74079142,0.25609440,1,1,4450.88203524,4512.00000000,-61.11796476,3729.49991415,3743.38138925,-13.88147510,10.00000000
601.00000000,Deep,1,1,NWPR,-1.95078298,0.23234518,1,1,4450.87445344,4512.04616798,-61.17171454,3735.34081077,3749.29491886,-13.95410809,10.00000000
602.00000000,Deep,1,1,NWPR,0.47948495,0.13084348,1,1,4450.61938002,4512.09226423,-61.47288421,3741.17705119,3755.20850893,-14.03145773,10.00000000
603.00000000,Deep,1,1,NWPR,2.51245764,0.29883702,1,1,4450.52295674,4512.13821723,-61.61526049,3747.01300651,3761.12215933,-14.10915282,10.00000000
604.00000000,Deep,1,1,NWPR,3.55556667,0.24062630,1,1,4450.57465635,4512.18395585,-61.60929950,3752.84582823,3767.03586982,-14.19004159,10.00000000
605.00000000,Deep,1,1,NWPR,4.26107349,0.26386686,1,1,4450.53259300,4512.22940952,-61.69681652,3758.68448861,3772.94964008,-14.26515148,10.00000000
606.00000000,Deep,1,1,NWPR,4.24528227,0.12092690,1,1,4450.42340547,4512.27450850,-61.85110303,3764.52607160,3778.86346969,-14.33739809,10.00000000
607.00000000,Deep,1,1,NWPR,4.63661031,0.18239380,1,1,4450.37751236,4512.31918397,-61.94167162,3770.35760475,3784.77735814,-14.41975338,10.00000000
608.00000000,Deep,1,1,NWPR,4.65452014,0.34790898,1,1,4450.34254957,4512.36336832,-62.02081875,3776.19872649,3790.69130482,-14.49257833,10.00000000
609.00000000,Deep,1,1,NWPR,4.63140223,0.40645502,1,1,4450.33050088,4512.40699525,-62.07649437,3782.03988634,3796.60530906,-14.56542271,10.00000000
610.00000000,Deep,1,1,NWPR,5.80118254,0.16740905,1,1,4450.39279135,4512.45000000,-62.05720865,3787.87692205,3802.51937007,-14.64244802,10.00000000
611.00000000,Deep,1,1,NWPR,4.71440263,0.28122361,1,1,4450.49280388,4512.49231952,-61.99951564,3793.71218287,3808.43348700,-14.72130413,10.00000000
612.00000000,Deep,1,1,NWPR,3.06945810,0.20936992,1,1,4450.71453330,4512.53389263,-61.81935933,3799.55192677,3814.34765892,-14.79573214,10.00000000
613.00000000,Deep,1,1,NWPR,1.60508764,0.14764418,1,1,4450.68067681,4512.57466020,-61.89398338,3805.38869404,3820.26188480,-14.87319075,10.00000000
614.00000000,Deep,1,1,NWPR,1.57879650,0.37296065,1,1,4450.66625928,4512.61456530,-61.94830602,3811.22664085,3826.17616355,-14.94952270,10.00000000
615.00000000,Deep,1,1,NWPR,2.20435894,0.29722531,1,1,4450.53349889,4512.65355339,-62.12005450,3817.06666863,3832.09049400,-15.02382537,10.00000000
616.00000000,Deep,1,1,NWPR,2.27507850,0.23051139,1,1,4450.61422501,4512.69157241,-62.07734740,3822.91147809,3838.00487493,-15.09339683,10.00000000
617.00000000,Deep,1,1,NWPR,2.28133816,0.27149541,1,1,4450.44210413,4512.72857298,-62.28646885,3828.75332304,3843.91930502,-15.16598198,10.00000000
618.00000000,Deep,1,1,NWPR,2.98784645,0.21751215,1,1,4450.25103807,4512.76450850,-62.51347043,3834.59728882,3849.83378291,-15.23649409,10.00000000
619.00000000,Deep,1,0,NWPR,-0.20701423,0.14271069,1,1,4450.29161626,4512.79933528,-62.50771902,3840.43392786,3855.74830718,-15.31437932,10.00000000
620.00000000,Deep,1,0,NWPR,-0.20701423,0.16932193,1,1,4450.00178252,4512.83301270,-62.83123018,3846.27197249,3861.66287634,-15.39090386,10.00000000
621.00000000,Deep,1,0,NWPR,-0.20701423,0.22365500,1,1,4450.13711309,4512.86550326,-62.72839017,3852.11156100,3867.57748887,-15.46592787,10.00000000
622.00000000,Deep,1,1,NWPR,-2.36029844,0.10933337,1,1,4450.04934118,4512.89677273,-62.84743155,3857.94849406,3873.49214318,-15.54364912,10.00000000
623.00000000,Deep,1,0,NWPR,-4.57087782,0.07429750,1,1,4449.77126386,4512.92679021,-63.15552635,3863.78245089,3879.40683766,-15.62438677,10.00000000
624.00000000,Deep,1,0,NWPR,-4.57087782,0.03974556,1,1,4449.66799942,4512.95552826,-63.28752884,3869.62229707,3885.32157064,-15.69927358,10.00000000
625.00000000,Deep,1,0,NWPR,-4.57087782,0.09202375,1,1,4449.45318739,4512.98296291,-63.52977553,3875.45847827,3891.23634044,-15.77786217,10.00000000
626.00000000,Deep,1,0,NWPR,-4.57087782,0.18372798,1,1,4449.44444525,4513.00907380,-63.56462855,3881.29903478,3897.15114533,-15.85211055,10.00000000
627.00000000,Deep,1,0,NWPR,-4.57087782,0.14752801,1,1,4449.39195938,4513.03384417,-63.64188479,3887.13519402,3903.06598356,-15.93078954,10.00000000
628.00000000,Deep,1,0,NWPR,-4.57087782,0.24227528,1,1,4449.26994399,4513.05726095,-63.78731696,3892.97833704,3908.98085337,-16.00251633,10.00000000
629.00000000,Deep,1,0,NWPR,-4.57087782,0.20757620,1,1,4449.34302944,4513.07931477,-63.73628532,3898.81097340,3914.89575298,-16.08477958,10.00000000
630.00000000,Deep,1,0,NWPR,-4.57087782,0.04161563,1,1,4449.21139280,4513.10000000,-63.88860720,3904.64735278,3920.81068060,-16.16332782,10.00000000
631.00000000,Deep,1,0,NWPR,-4.57087782,0.15570240,1,1,4449.13088727,4513.11931477,-63.98842750,3910.48498161,3926.72563443,-16.24065281,10.00000000
632.00000000,Deep,1,0,NWPR,-4.57087782,0.12011396,1,1,4449.01385227,4513.13726095,-64.12340868,3916.32655827,3932.64061267,-16.31405440,10.00000000
633.00000000,Deep,1,0,NWPR,-4.57087782,0.08809821,1,1,4448.92924936,4513.15384417,-64.22459481,3922.16540425,3938.55561355,-16.39020929,10.00000000
634.00000000,Deep,1,0,NWPR,-4.57087782,0.30329875,1,1,4448.86513178,4513.16907380,-64.30394202,3928.00505984,3944.47063526,-16.46557543,10.00000000
635.00000000,Deep,1,0,NWPR,-4.57087782,0.06926360,1,1,4448.68164549,4513.18296291,-64.50131742,3933.84449668,3950.38567606,-16.54117938,10.00000000
636.00000000,Deep,1,0,NWPR,-4.57087782,0.17207892,1,1,4448.80632380,4513.19552826,-64.38920446,3939.67840367,3956.30073420,-16.62233052,10.00000000
