"time_s","state","frame_valid","cn0_valid","cn0_db_hz","truth_cn0_db_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","carrier_rate_hz_s","truth_doppler_rate_hz_s","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"112.00000000","Deep","1","1","8.42366054","10.00000000","1","1","4505.29556441","4500.59131252","4.70425188","0.12075945","0.18952264","527.36470452","527.36212079","0.00258373"
"113.00000000","Deep","1","1","9.19268600","10.00000000","1","1","4504.87726099","4500.79025844","4.08700255","0.08319424","0.20804619","530.28976512","530.28464627","0.00511885"
"114.00000000","Deep","1","1","9.58314589","10.00000000","1","1","4504.69204330","4501.00672616","3.68531714","0.06429414","0.22453424","533.21493880","533.20730673","0.00763206"
"115.00000000","Deep","1","1","9.46778873","10.00000000","1","1","4504.45206694","4501.23858800","3.21347894","0.04220779","0.23880634","536.14025042","536.13011288","0.01013754"
"116.00000000","Deep","1","1","9.23722047","10.00000000","1","1","4504.65405311","4501.48354785","3.17050526","0.05344628","0.25070635","539.06450887","539.05307397","0.01143490"
"117.00000000","Deep","1","1","9.12246804","10.00000000","1","1","4504.31889095","4501.73916631","2.57972464","0.02632408","0.26010411","541.98849794","541.97619772","0.01230023"
"118.00000000","Deep","1","1","8.45910145","10.00000000","1","1","4503.96462642","4502.00288743","1.96173899","-0.00116254","0.26689689","544.91227683","544.89949023","0.01278661"
"119.00000000","Deep","1","1","8.39855657","10.00000000","1","1","4503.47351668","4502.27206669","1.20144999","-0.03639545","0.27101046","547.83587052","547.82295590","0.01291462"
"120.00000000","Deep","1","1","8.58544955","10.00000000","1","1","4503.39780473","4502.54400000","0.85380473","-0.03921992","0.27239998","550.75976194","550.74659740","0.01316454"
"121.00000000","Deep","1","1","8.11032858","10.00000000","1","1","4503.78872316","4502.81595331","0.97276985","-0.00724914","0.27105046","553.68399245","553.67041564","0.01357680"
"122.00000000","Deep","1","1","8.29191381","10.00000000","1","1","4503.90643602","4503.08519257","0.82124345","0.00245969","0.26697689","556.60877811","556.59440974","0.01436837"
"123.00000000","Deep","1","1","8.49325980","10.00000000","1","1","4504.15786764","4503.34901369","0.80885395","0.02056453","0.26022411","559.53293140","559.51857706","0.01435434"
"124.00000000","Deep","1","1","8.71840292","10.00000000","1","1","4503.82100087","4503.60477215","0.21622872","-0.00585220","0.25086635","562.45642521","562.44291321","0.01351200"
"125.00000000","Deep","1","1","8.84910535","10.00000000","1","1","4503.56115310","4503.84991200","-0.28875890","-0.02450733","0.23900634","565.38020690","565.36741212","0.01279478"
"126.00000000","Deep","1","1","8.76721245","10.00000000","1","1","4503.13734857","4504.08199384","-0.94464527","-0.05485288","0.22477424","568.30397240","568.29206611","0.01190629"
"127.00000000","Deep","1","1","8.74311056","10.00000000","1","1","4503.89176613","4504.29872156","-0.40695542","0.00618657","0.20832619","571.22902050","571.21686593","0.01215457"
"128.00000000","Deep","1","1","8.89690947","10.00000000","1","1","4504.56585656","4504.49796748","0.06788908","0.05627099","0.18984264","574.15443943","574.14180092","0.01263850"
"129.00000000","Deep","1","1","8.66634771","10.00000000","1","1","4504.66971491","4504.67779569","-0.00808077","0.06002562","0.16952630","577.07941021","577.06685909","0.01255112"
"130.00000000","Deep","1","1","8.83819600","10.00000000","1","1","4505.13860222","4504.83648323","0.30211899","0.09044749","0.14759999","580.00455205","579.99202725","0.01252479"
"131.00000000","Deep","1","1","9.46213078","10.00000000","1","1","4505.32738625","4504.97253900","0.35484725","0.09770928","0.12430415","582.92970156","582.91729118","0.01241038"
"132.00000000","Deep","1","1","9.52997700","10.00000000","1","1","4505.60951801","4505.08472005","0.52479796","0.11188773","0.09989424","585.85546014","585.84263577","0.01282438"
"133.00000000","Deep","1","1","9.13553066","10.00000000","1","1","4505.12973634","4505.17204524","-0.04230890","0.06769743","0.07463792","588.78145214","588.76804518","0.01340696"
"134.00000000","Deep","1","1","8.42836850","10.00000000","1","1","4505.21139187","4505.23380599","-0.02241412","0.06909838","0.04881211","591.70559983","591.69350302","0.01209681"
"135.00000000","Deep","1","1","8.46502491","10.00000000","1","1","4505.73323887","4505.26957400","0.46366487","0.10263866","0.02270000","594.62958091","594.61899254","0.01058837"
"136.00000000","Deep","1","1","9.00810475","10.00000000","1","1","4505.93914215","4505.27920599","0.65993616","0.11029732","-0.00341211","597.55462538","597.54449681","0.01012857"
"137.00000000","Deep","1","1","9.24153809","10.00000000","1","1","4505.98745299","4505.26284524","0.72460775","0.10556696","-0.02923792","600.47995151","600.46999887","0.00995264"
"138.00000000","Deep","1","1","9.60917307","10.00000000","1","1","4506.30409470","4505.22092005","1.08317465","0.12068911","-0.05449424","603.40615707","603.39548198","0.01067509"
"139.00000000","Deep","1","1","9.92835756","10.00000000","1","1","4506.36191804","4505.15413900","1.20777905","0.11601628","-0.07890415","606.33213883","606.32092975","0.01120909"
"140.00000000","Deep","1","1","9.95048178","10.00000000","1","1","4506.42084890","4505.06348323","1.35736567","0.11106078","-0.10219999","609.25780406","609.24632634","0.01147771"
"141.00000000","Deep","1","1","9.66832828","10.00000000","1","1","4505.73863929","4504.95019569","0.78844360","0.05328460","-0.12412630","612.18329159","612.17165664","0.01163495"
"142.00000000","Deep","1","1","9.65194161","10.00000000","1","1","4506.13331085","4504.81576748","1.31754337","0.07905848","-0.14444264","615.10870699","615.09690643","0.01180055"
"143.00000000","Deep","1","1","9.92041811","10.00000000","1","1","4506.82271538","4504.66192156","2.16079383","0.12395054","-0.16292619","618.03335017","618.02206253","0.01128765"
"144.00000000","Deep","1","1","10.40151497","10.00000000","1","1","4507.24311443","4504.49059384","2.75252059","0.14505291","-0.17937424","620.95814181","620.94711293","0.01102888"
"145.00000000","Deep","1","1","10.26393054","10.00000000","1","1","4507.16063440","4504.30391200","2.85672240","0.12801160","-0.19360634","623.88388806","623.87204699","0.01184107"
"146.00000000","Deep","1","1","10.01598288","10.00000000","1","1","4506.74089134","4504.10417215","2.63671919","0.08699869","-0.20546635","626.80961261","626.79685545","0.01275716"
"147.00000000","Deep","1","1","9.96499889","10.00000000","1","1","4506.78460550","4503.89381369","2.89079182","0.08383304","-0.21482411","629.73575428","629.72153062","0.01422366"
"148.00000000","Deep","1","1","10.21734488","10.00000000","1","1","4506.30860345","4503.67539257","2.63321088","0.04222573","-0.22157689","632.66188736","632.64606645","0.01582092"
"149.00000000","Deep","1","1","10.39008837","10.00000000","1","1","4506.17512654","4503.45155331","2.72357323","0.02940147","-0.22565046","635.58803650","635.57045853","0.01757796"
"150.00000000","Deep","1","1","10.14511415","10.00000000","1","1","4506.34909416","4503.22500000","3.12409416","0.04020677","-0.22699998","638.51486406","638.49470424","0.02015982"
"151.00000000","Deep","1","1","10.26838051","10.00000000","1","1","4506.21300077","4502.99846669","3.21453408","0.02673633","-0.22561046","641.44217102","641.41880269","0.02336832"
"152.00000000","Deep","1","1","10.35523398","10.00000000","1","1","4506.11332427","4502.77468743","3.33863684","0.01791702","-0.22149689","644.36789827","644.34275479","0.02514348"
"153.00000000","Deep","1","1","10.05946505","10.00000000","1","1","4506.23847326","4502.55636631","3.68210695","0.02526399","-0.21470411","647.29341640","647.26656321","0.02685319"
"154.00000000","Deep","1","1","10.13762876","10.00000000","1","1","4506.32230228","4502.34614785","3.97615443","0.02957859","-0.20530635","650.21807186","650.19023235","0.02783951"
"155.00000000","Deep","1","1","10.53438042","10.00000000","1","1","4506.60822784","4502.14658800","4.46163984","0.04797681","-0.19340634","653.14323641","653.11376831","0.02946811"
"156.00000000","Deep","1","1","10.52746013","10.00000000","1","1","4505.91206040","4501.96012616","3.95193424","-0.00590576","-0.17913424","656.06966733","656.03717880","0.03248853"
"157.00000000","Deep","1","1","10.49318320","10.00000000","1","1","4505.71162326","4501.78905844","3.92256481","-0.02020278","-0.16264619","658.99523743","658.96047310","0.03476433"
"158.00000000","Deep","1","1","10.05803805","10.00000000","1","1","4505.76171093","4501.63551252","4.12619841","-0.01486133","-0.14412264","661.91980532","661.88366190","0.03614342"
"159.00000000","Deep","1","1","9.74658743","10.00000000","1","1","4505.10704476","4501.50142431","3.60562045","-0.06101757","-0.12376630","664.84480982","664.80675720","0.03805262"
"160.00000000","Deep","1","1","9.98388356","10.00000000","1","1","4504.74301416","4501.38851677","3.35449739","-0.08266127","-0.10179999","667.76987133","667.72977223","0.04009910"
