"time_s","state","frame_valid","cn0_valid","cn0_method","cn0_db_hz","truth_cn0_db_hz","pli","pll_enabled","pll_control_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"114.00000000","Strong","1","1","NWPR","39.42387647","40.00000000","0.98670547","1","-0.01213022","1","1","4502.11536996","4502.12549150","-0.01012154","4662.00735321","4662.00371631","0.00363689"
"115.00000000","Strong","1","1","NWPR","39.46280406","40.00000000","0.98943590","1","-0.13598228","1","1","4502.02805921","4502.17059048","-0.14253127","4701.15680686","4701.15282943","0.00397743"
"116.00000000","Strong","1","1","NWPR","39.35907265","40.00000000","0.98825461","1","0.02978291","1","1","4502.24657754","4502.21604415","0.03053339","4740.30636296","4740.30233630","0.00402665"
"117.00000000","Strong","1","1","NWPR","39.49177802","40.00000000","0.98776814","1","-0.04979406","1","1","4502.20996188","4502.26178277","-0.05182089","4779.45685249","4779.45223972","0.00461277"
"118.00000000","Strong","1","1","NWPR","39.55534917","40.00000000","0.98946833","1","-0.02557970","1","1","4502.28140585","4502.30773577","-0.02632992","4818.60635855","4818.60254184","0.00381671"
"119.00000000","Strong","1","1","NWPR","39.43151502","40.00000000","0.98857272","1","-0.08433069","1","1","4502.26523527","4502.35383202","-0.08859675","4857.75609765","4857.75324423","0.00285342"
"120.00000000","Strong","1","1","NWPR","39.35387560","40.00000000","0.98775646","1","0.01321229","1","1","4502.41262562","4502.40000000","0.01262562","4896.90898421","4896.90434783","0.00463639"
"121.00000000","Strong","1","1","NWPR","39.37880930","39.93400000","0.98235418","1","0.09694066","1","1","4502.54484664","4502.44616798","0.09867867","4936.05925759","4936.05585293","0.00340466"
"122.00000000","Strong","1","1","NWPR","39.49452238","39.86733333","0.98426507","1","0.02175135","1","1","4502.51825088","4502.49226423","0.02598665","4975.21207451","4975.20775924","0.00431527"
"123.00000000","Strong","1","1","NWPR","39.56747042","39.80066667","0.98683891","1","0.05715478","1","1","4502.59687540","4502.53821723","0.05865817","5014.36437217","5014.36006581","0.00430636"
"124.00000000","Strong","1","1","NWPR","39.36909816","39.73400000","0.98487482","1","-0.12154326","1","1","4502.45735222","4502.58395585","-0.12660363","5053.51619796","5053.51277109","0.00342687"
"125.00000000","Strong","1","1","NWPR","39.16011615","39.66733333","0.98668921","1","0.03254174","1","1","4502.66224993","4502.62940952","0.03284041","5092.66843906","5092.66587291","0.00256616"
"126.00000000","Strong","1","1","NWPR","39.17329530","39.60066667","0.98577621","1","-0.00104552","1","1","4502.67413726","4502.67450850","-0.00037123","5131.82339323","5131.81936849","0.00402474"
"127.00000000","Strong","1","1","NWPR","39.06366226","39.53400000","0.98447623","1","-0.05879370","1","1","4502.66409107","4502.71918397","-0.05509291","5170.97741998","5170.97325444","0.00416554"
"128.00000000","Strong","1","1","NWPR","39.11146074","39.46733333","0.98635109","1","0.06397384","1","1","4502.82509589","4502.76336832","0.06172757","5210.12997042","5210.12752678","0.00244363"
"129.00000000","Strong","1","1","NWPR","39.02830090","39.40066667","0.98807899","1","0.09227387","1","1","4502.90389481","4502.80699525","0.09689956","5249.28589473","5249.28218097","0.00371376"
"130.00000000","Strong","1","1","NWPR","38.83648659","39.33400000","0.98458008","1","-0.17597121","1","1","4502.66816112","4502.85000000","-0.18183888","5288.43689305","5288.43721185","-0.00031880"
"131.00000000","Strong","1","1","NWPR","38.79668040","39.26733333","0.98617115","1","0.10770054","1","1","4503.00471343","4502.89231952","0.11239391","5327.58818787","5327.59261376","-0.00442589"
"132.00000000","Strong","1","1","NWPR","38.63234155","39.20066667","0.98394149","1","-0.07167448","1","1","4502.86318522","4502.93389263","-0.07070740","5366.74543889","5366.74838046","-0.00294158"
"133.00000000","Strong","1","1","NWPR","38.66448003","39.13400000","0.98862591","1","0.03482450","1","1","4503.01315974","4502.97466020","0.03849955","5405.90282833","5405.90450521","-0.00167688"
"134.00000000","Strong","1","1","NWPR","38.58516932","39.06733333","0.97929569","1","0.06499058","1","1","4503.08069081","4503.01456530","0.06612551","5445.06093227","5445.06098075","-0.00004848"
"135.00000000","Strong","1","1","NWPR","38.59952802","39.00066667","0.98221300","1","-0.01506034","1","1","4503.03942850","4503.05355339","-0.01412489","5484.21907564","5484.21779934","0.00127630"
"136.00000000","Strong","1","1","NWPR","38.60927305","38.93400000","0.98681214","1","0.17723542","1","1","4503.28293767","4503.09157241","0.19136526","5523.37708773","5523.37495278","0.00213495"
"137.00000000","Strong","1","1","NWPR","38.58105260","38.86733333","0.98943628","1","-0.08077287","1","1","4503.04258628","4503.12857298","-0.08598671","5562.53458755","5562.53243243","0.00215512"
"138.00000000","Strong","1","1","NWPR","38.41891927","38.80066667","0.98693708","1","-0.03872323","1","1","4503.12754249","4503.16450850","-0.03696600","5601.69355802","5601.69022923","0.00332879"
"139.00000000","Strong","1","1","NWPR","38.43490379","38.73400000","0.98536258","1","0.08573518","1","1","4503.28929964","4503.19933528","0.08996436","5640.85079759","5640.84833371","0.00246387"
"140.00000000","Strong","1","1","NWPR","38.40200892","38.66733333","0.98602992","1","0.12574795","1","1","4503.36462212","4503.23301270","0.13160942","5680.00801436","5680.00673607","0.00127829"
"141.00000000","Strong","1","1","NWPR","38.21057471","38.60066667","0.98658706","1","0.03072212","1","1","4503.29901297","4503.26550326","0.03350971","5719.16623589","5719.16542614","0.00080974"
"142.00000000","Strong","1","1","NWPR","38.22404143","38.53400000","0.98470322","1","-0.01152358","1","1","4503.28695302","4503.29677273","-0.00981971","5758.32514778","5758.32439346","0.00075432"
"143.00000000","Strong","1","1","NWPR","38.07363910","38.46733333","0.98530768","1","0.02349818","1","1","4503.35506422","4503.32679021","0.02827401","5797.48273057","5797.48362726","-0.00089669"
"144.00000000","Strong","1","1","NWPR","38.11239316","38.40066667","0.98222810","1","0.12555540","1","1","4503.48835508","4503.35552826","0.13282682","5836.63988698","5836.64311654","-0.00322956"
"145.00000000","Strong","1","1","NWPR","38.14636026","38.33400000","0.98063805","1","0.08973826","1","1","4503.47833722","4503.38296291","0.09537430","5875.79881675","5875.80285006","-0.00403331"
