"time_s","state","frame_valid","cn0_valid","cn0_db_hz","truth_cn0_db_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","carrier_rate_hz_s","truth_doppler_rate_hz_s","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"91.00000000","Deep","1","1","7.58262811","7.00000000","1","1","4501.32669034","4501.40349523","-0.07680489","0.01044660","0.02319015","465.95308744","465.97037106","-0.01728362"
"92.00000000","Deep","1","1","7.53563924","7.00000000","1","1","4501.34854667","4501.42737905","-0.07883238","0.01301139","0.02457655","468.87630490","468.89336802","-0.01706312"
"93.00000000","Deep","1","1","7.06481255","7.00000000","1","1","4501.44892142","4501.45264583","-0.00372441","0.02781387","0.02595544","471.80001601","471.81638094","-0.01636493"
"94.00000000","Deep","1","1","6.13940778","7.00000000","1","1","4501.49585542","4501.47928620","0.01656922","0.03013238","0.02732312","474.72237959","474.73941071","-0.01703113"
"95.00000000","Deep","1","1","6.43935586","7.00000000","1","1","4501.46516157","4501.50728709","-0.04212551","0.02018764","0.02867587","477.64259909","477.66245823","-0.01985914"
"96.00000000","Deep","1","1","6.58748306","7.00000000","1","1","4501.55365721","4501.53663174","0.01702547","0.03187548","0.03001005","480.56505769","480.58552436","-0.02046668"
"97.00000000","Deep","1","1","6.93276669","7.00000000","1","1","4501.65151090","4501.56729979","0.08421111","0.04222777","0.03132205","483.48908555","483.50860999","-0.01952444"
"98.00000000","Deep","1","1","6.95933620","7.00000000","1","1","4501.73228886","4501.59926727","0.13302159","0.04870635","0.03260834","486.41152476","486.43171594","-0.02019118"
"99.00000000","Deep","1","1","7.36171295","7.00000000","1","1","4501.72456542","4501.63250674","0.09205868","0.03905033","0.03386544","489.33357992","489.35484308","-0.02126315"
"100.00000000","Deep","1","1","7.72373084","7.00000000","1","1","4501.64732524","4501.66698730","-0.01966206","0.01915989","0.03508997","492.25685504","492.27799220","-0.02113715"
"101.00000000","Deep","1","1","7.32400566","7.00000000","1","1","4501.59793189","4501.70267472","-0.10474282","0.00697836","0.03627862","495.18014200","495.20116410","-0.02102210"
"102.00000000","Deep","1","1","7.20659097","7.00000000","1","1","4501.59270640","4501.73953150","-0.14682511","0.00532619","0.03742818","498.10354322","498.12435956","-0.02081634"
"103.00000000","Deep","1","1","7.53967998","7.00000000","1","1","4501.71169335","4501.77751702","-0.06582367","0.02534849","0.03853557","501.02607810","501.04757932","-0.02150123"
"104.00000000","Deep","1","1","7.63173215","7.00000000","1","1","4501.67464449","4501.81658759","-0.14194310","0.01425707","0.03959780","503.94735588","503.97082410","-0.02346822"
"105.00000000","Deep","1","1","7.41605541","7.00000000","1","1","4501.98142724","4501.85669661","0.12473063","0.06364660","0.04061201","506.86973510","506.89409459","-0.02435949"
"106.00000000","Deep","1","1","7.13370867","7.00000000","1","1","4502.05770488","4501.89779470","0.15991019","0.06589952","0.04157549","509.79292913","509.81739145","-0.02446232"
"107.00000000","Deep","1","1","6.79115551","7.00000000","1","1","4502.11293931","4501.93982980","0.17310950","0.06323867","0.04248563","512.71709558","512.74071531","-0.02361973"
"108.00000000","Deep","1","1","6.69101273","7.00000000","1","1","4502.24105460","4501.98274737","0.25830722","0.07401502","0.04334002","515.64152788","515.66406675","-0.02253887"
"109.00000000","Deep","1","1","6.84406841","7.00000000","1","1","4502.32238591","4502.02649048","0.29589542","0.07410869","0.04413634","518.56258497","518.58744633","-0.02486136"
"110.00000000","Deep","1","1","7.18967035","7.00000000","1","1","4502.28541997","4502.07100000","0.21441997","0.05452382","0.04487249","521.48407171","521.51085456","-0.02678285"
"111.00000000","Deep","1","1","7.46134985","7.00000000","1","1","4502.20953935","4502.11621475","0.09332460","0.03155444","0.04554650","524.40720950","524.43429194","-0.02708244"
"112.00000000","Deep","1","1","7.73405424","7.00000000","1","1","4502.30643325","4502.16207168","0.14436157","0.04346635","0.04615656","527.32979502","527.35775888","-0.02796386"
"113.00000000","Deep","1","1","7.86185949","7.00000000","1","1","4502.40731246","4502.20850603","0.19880643","0.05377283","0.04670108","530.25165054","530.28125579","-0.02960525"
"114.00000000","Deep","1","1","7.68508479","7.00000000","1","1","4502.47756854","4502.25545150","0.22211704","0.05652084","0.04717860","533.17383660","533.20478302","-0.03094642"
"115.00000000","Deep","1","1","7.66499245","7.00000000","1","1","4502.54030908","4502.30284048","0.23746860","0.05658670","0.04758788","536.09626475","536.12834089","-0.03207614"
"116.00000000","Deep","1","1","7.89589967","7.00000000","1","1","4502.57405506","4502.35060415","0.22345091","0.05266441","0.04792784","539.01851453","539.05192965","-0.03341512"
"117.00000000","Deep","1","1","7.98416045","7.00000000","1","1","4502.59998817","4502.39867277","0.20131540","0.04868857","0.04819762","541.94072162","541.97554953","-0.03482792"
"118.00000000","Deep","1","1","7.79538526","7.00000000","1","1","4502.69372680","4502.44697577","0.24675103","0.05621344","0.04839652","544.86151307","544.89920070","-0.03768763"
"119.00000000","Deep","1","1","7.88023788","7.00000000","1","1","4502.66028723","4502.49544202","0.16484521","0.04079714","0.04852406","547.78245923","547.82288330","-0.04042407"
"120.00000000","Deep","1","1","7.81132289","7.00000000","1","1","4502.63705169","4502.54400000","0.09305169","0.03026819","0.04857994","550.70386709","550.74659740","-0.04273032"
"121.00000000","Deep","1","1","7.67519219","7.00000000","1","1","4502.67053921","4502.59257798","0.07796123","0.03019526","0.04856406","553.62678837","553.67034305","-0.04355467"
"122.00000000","Deep","1","1","7.48703269","7.00000000","1","1","4502.61753513","4502.64110423","-0.02356910","0.01689822","0.04847652","556.55190152","556.59412022","-0.04221870"
"123.00000000","Deep","1","1","7.70873685","7.00000000","1","1","4502.76313584","4502.68950723","0.07362861","0.03761072","0.04831762","559.47708429","559.51792887","-0.04084458"
